"year","team","name","salary","playerID"
2019,"tampa-bay-rays","Ryan Yarbrough",442234,642232
2019,"tampa-bay-rays","Travis d",438648,0
2019,"tampa-bay-rays","Arnaud",386588,0
2019,"tampa-bay-rays","Oliver Drake",367920,543118
2019,"tampa-bay-rays","Daniel Robertson",351000,621002
2020,"tampa-bay-rays","Charlie Morton",5555556,450203
2020,"tampa-bay-rays","Kevin Kiermaier",3870370,595281
2020,"tampa-bay-rays","Blake Snell",3192593,605483
2020,"tampa-bay-rays","Mike Zunino",1666667,572287
2020,"tampa-bay-rays","Hunter Renfroe",1222222,592669
2020,"tampa-bay-rays","Manuel Margot",916667,622534
2020,"tampa-bay-rays","Tyler Glasnow",759259,607192
2020,"tampa-bay-rays","Brandon Lowe",555556,664040
2020,"tampa-bay-rays","Oliver Drake",379630,543118
2020,"tampa-bay-rays","Aaron Loup",370370,571901
2020,"tampa-bay-rays","Ji",314815,0
2020,"tampa-bay-rays","Willy Adames",214630,642715
2020,"tampa-bay-rays","Austin Meadows",214407,640457
2020,"tampa-bay-rays","Ryan Yarbrough",214259,642232
2020,"tampa-bay-rays","Nick Anderson",213815,623433
2020,"tampa-bay-rays","Yandy Diaz",213556,650490
2020,"tampa-bay-rays","Diego Castillo",213259,650895
2020,"tampa-bay-rays","Joe Wendle",213185,0
2020,"tampa-bay-rays","Michael Perez",209852,605421
2020,"tampa-bay-rays","Pete Fairbanks",209148,664126
2020,"tampa-bay-rays","Michael Brosseau",205589,0
2020,"tampa-bay-rays","Ryan Thompson",202475,657044
2020,"tampa-bay-rays","John Curtiss",155750,595928
2020,"tampa-bay-rays","Kevan Smith",149413,607345
2020,"tampa-bay-rays","Aaron Slegers",130830,642083
2020,"tampa-bay-rays","Josh Fleming",115255,676596
2021,"tampa-bay-rays","Kevin Kiermaier",11666666,595281
2021,"tampa-bay-rays","Michael Wacha",3000000,608379
2021,"tampa-bay-rays","Rich Hill",2500000,448179
2021,"tampa-bay-rays","Brandon Lowe",2500000,664040
2021,"tampa-bay-rays","Ji",2450000,0
2021,"tampa-bay-rays","Ryan Yarbrough",2300000,642232
2021,"tampa-bay-rays","Joe Wendle",2250000,0
2021,"tampa-bay-rays","Mike Zunino",2000000,572287
2021,"tampa-bay-rays","Collin McHugh",1800000,543521
2021,"tampa-bay-rays","Andrew Kittredge",750000,552640
2021,"tampa-bay-rays","Matt Wisler",698679,605538
2021,"tampa-bay-rays","Austin Meadows",591400,640457
2021,"tampa-bay-rays","Yandy Diaz",588900,650490
2021,"tampa-bay-rays","Francisco Mejia",586300,642336
2021,"tampa-bay-rays","Jeffrey Springs",585000,605488
2021,"tampa-bay-rays","Brett Phillips",584400,621433
2021,"tampa-bay-rays","Pete Fairbanks",583800,664126
2021,"tampa-bay-rays","Diego Castillo",582300,650895
2021,"tampa-bay-rays","Randy Arozarena",581200,668227
2021,"tampa-bay-rays","Josh Fleming",530591,676596
2021,"tampa-bay-rays","Shane McClanahan",481519,663556
2021,"tampa-bay-rays","Feyereisen",418550,0
2021,"tampa-bay-rays","Taylor Walls",410978,670764
2021,"tampa-bay-rays","Drew Rasmussen",317343,656876
2021,"tampa-bay-rays","Wander Franco",315901,0
2021,"tampa-bay-rays","Vidal Brujan",266829,0
2019,"texas-rangers","Shin",21000000,0
2019,"texas-rangers","Elvis Andrus",15250000,462101
2019,"texas-rangers","Mike Minor",9833333,501985
2019,"texas-rangers","Lance Lynn",9333333,458681
2019,"texas-rangers","Rougned Odor",7833333,596059
2019,"texas-rangers","Nomar Mazara",3300000,608577
2019,"texas-rangers","Jeff Mathis",3250000,425772
2019,"texas-rangers","Shawn Kelley",2562500,518875
2019,"texas-rangers","Logan Forsythe",2000000,523253
2019,"texas-rangers","Edinson Volquez",2000000,450172
2019,"texas-rangers","Jose Leclerc",1500000,600917
2019,"texas-rangers","Delino DeShields",1400000,592261
2019,"texas-rangers","Luke Farrell",555000,608652
2019,"texas-rangers","Adrian Sampson",543065,592716
2019,"texas-rangers","Isiah Kiner",529726,0
2019,"texas-rangers","Daniel Santana",507280,0
2019,"texas-rangers","Jeffrey Springs",500165,605488
2019,"texas-rangers","Yohander Mendez",492000,622795
2019,"texas-rangers","Ariel Jurado",468488,642558
2019,"texas-rangers","Ronald Guzman",447052,608597
2019,"texas-rangers","Brett Martin",444616,656685
2019,"texas-rangers","Willie Calhoun",384936,641432
2019,"texas-rangers","Taylor Guerrieri",226784,605260
2019,"texas-rangers","Rafael Montero",208880,606160
2019,"texas-rangers","Tim Federowicz",196944,543148
2019,"texas-rangers","Emmanuel Clase",176056,661403
2020,"texas-rangers","Shin",7777778,0
2020,"texas-rangers","Lance Lynn",5037037,458681
2020,"texas-rangers","Kyle Gibson",4629630,502043
2020,"texas-rangers","Rougned Odor",3666666,596059
2020,"texas-rangers","Jordan Lyles",2592593,543475
2020,"texas-rangers","Joey Gallo",1629630,608336
2020,"texas-rangers","Jesse Chavez",1481481,445926
2020,"texas-rangers","Jeff Mathis",1111111,425772
2020,"texas-rangers","Rafael Montero",290741,606160
2020,"texas-rangers","Isiah Kiner",217407,0
2020,"texas-rangers","Willie Calhoun",213704,641432
2020,"texas-rangers","Brett Martin",211296,656685
2020,"texas-rangers","Nick Solak",209444,669256
2020,"texas-rangers","Jonathan Hernandez",209074,642546
2020,"texas-rangers","Kolby Allard",208704,663465
2020,"texas-rangers","Jimmy Herget",183785,623474
2020,"texas-rangers","Taylor Hearn",152635,621368
2020,"texas-rangers","Derek Dietrich",152570,518618
2020,"texas-rangers","Wes Benjamin",149520,605138
2020,"texas-rangers","Leodys Taveras",127715,0
2020,"texas-rangers","Ronald Guzman",126750,608597
2020,"texas-rangers","Kyle Cody",121485,621129
2020,"texas-rangers","Anderson Tejeda",109025,660731
2020,"texas-rangers","Eli White",84105,642201
2020,"texas-rangers","John King",74760,667463
2020,"texas-rangers","Sam Huff",56070,669087
2021,"texas-rangers","Kyle Gibson",10000000,502043
2021,"texas-rangers","Jordan Lyles",8000000,543475
2021,"texas-rangers","Joey Gallo",6200000,608336
2021,"texas-rangers","David Dahl",2700000,621311
2021,"texas-rangers","Joely Rodriguez",2500000,570257
2021,"texas-rangers","Ian Kennedy",2150000,453178
2021,"texas-rangers","Mike Foltynewicz",2000000,592314
2021,"texas-rangers","Isiah Kiner",2000000,0
2021,"texas-rangers","Brock Holt",1750000,571788
2021,"texas-rangers","Charlie Culberson",1500000,518586
2021,"texas-rangers","Brett Martin",589500,656685
2021,"texas-rangers","Nick Solak",586000,669256
2021,"texas-rangers","Kolby Allard",584250,663465
2021,"texas-rangers","Taylor Hearn",582500,621368
2021,"texas-rangers","Nate Lowe",575000,663993
2021,"texas-rangers","Jonah Heim",574000,641680
2021,"texas-rangers","Dane Dunning",572500,641540
2021,"texas-rangers","Josh Sborz",548774,622250
2021,"texas-rangers","Adolis Garcia",534743,666969
2021,"texas-rangers","Eli White",492480,642201
2021,"texas-rangers","Andy Ibanez",371107,628451
2021,"texas-rangers","Spencer Patton",355772,0
2021,"texas-rangers","Jason Martin",349638,641829
2021,"texas-rangers","Joe Barlow",312834,0
2021,"texas-rangers","John Hicks",294432,543308
2021,"texas-rangers","Dennis Santana",284372,642701
2019,"toronto-blue-jays","Justin Smoak",8000000,475253
2019,"toronto-blue-jays","Randal Grichuk",8000000,545341
2019,"toronto-blue-jays","Ken Giles",6300000,571704
2019,"toronto-blue-jays","Clay Buchholz",3000000,453329
2019,"toronto-blue-jays","Ryan Tepera",1525000,572193
2019,"toronto-blue-jays","Brandon Drury",1300000,592273
2019,"toronto-blue-jays","Sam Gaviglio",579500,543208
2019,"toronto-blue-jays","Luke Maile",579000,571912
2019,"toronto-blue-jays","Danny Jansen",558700,643376
2019,"toronto-blue-jays","Elvis Luciano",555000,672773
2019,"toronto-blue-jays","Trent Thornton",555000,663423
2019,"toronto-blue-jays","Teoscar Hernandez",516426,606192
2019,"toronto-blue-jays","Vladimir Guerrero Jr",468488,0
2019,"toronto-blue-jays","Rowdy Tellez",468488,642133
2019,"toronto-blue-jays","Derek Law",447600,571882
2019,"toronto-blue-jays","Billy McKinney",403072,641856
2019,"toronto-blue-jays","Cavan Biggio",384936,624415
2019,"toronto-blue-jays","Jacob Waguespack",343160,621097
2019,"toronto-blue-jays","Thomas Pannone",298089,623381
2019,"toronto-blue-jays","Justin Shafer",253640,596101
2019,"toronto-blue-jays","Jonathan Davis",244688,641505
2019,"toronto-blue-jays","Wilmer Font",219949,521655
2019,"toronto-blue-jays","Reese McGuire",193960,624512
2019,"toronto-blue-jays","Bo Bichette",187992,666182
2019,"toronto-blue-jays","Buddy Boshers",182024,542953
2019,"toronto-blue-jays","Richard Urena",181320,620446
2020,"toronto-blue-jays","Hyun",7407407,0
2020,"toronto-blue-jays","Randal Grichuk",5444444,545341
2020,"toronto-blue-jays","Tanner Roark",4444444,543699
2020,"toronto-blue-jays","Chase Anderson",3148148,502624
2020,"toronto-blue-jays","Travis Shaw",1639481,543768
2020,"toronto-blue-jays","Matt Shoemaker",1555556,533167
2020,"toronto-blue-jays","Lourdes Gurriel Jr",1354497,0
2020,"toronto-blue-jays","Jonathan Villar",1269212,542340
2020,"toronto-blue-jays","Shun Yamaguchi",1175926,685493
2020,"toronto-blue-jays","Robbie Ray",1159584,592662
2020,"toronto-blue-jays","Joe Panik",1055556,605412
2020,"toronto-blue-jays","Taijuan Walker",724151,592836
2020,"toronto-blue-jays","Anthony Bass",555556,542914
2020,"toronto-blue-jays","Rafael Dolis",370370,503569
2020,"toronto-blue-jays","Teoscar Hernandez",223037,606192
2020,"toronto-blue-jays","Danny Jansen",215148,643376
2020,"toronto-blue-jays","Vladimir Guerrero Jr",214556,0
2020,"toronto-blue-jays","Cavan Biggio",213556,624415
2020,"toronto-blue-jays","Bo Bichette",211111,666182
2020,"toronto-blue-jays","Cole",208704,0
2020,"toronto-blue-jays","Thomas Hatch",208704,641672
2020,"toronto-blue-jays","Ryan Borucki",199836,621366
2020,"toronto-blue-jays","Nate Pearson",193892,663878
2020,"toronto-blue-jays","Ross Stripling",92876,548389
2020,"toronto-blue-jays","Jonathan Davis",66045,641505
2020,"toronto-blue-jays","Alejandro Kirk",49840,672386
2021,"toronto-blue-jays","George Springer",23666666,543807
2021,"toronto-blue-jays","Hyun",20000000,0
2021,"toronto-blue-jays","Marcus Semien",18000000,543760
2021,"toronto-blue-jays","Randal Grichuk",10333333,545341
2021,"toronto-blue-jays","Robbie Ray",8000000,592662
2021,"toronto-blue-jays","Steven Matz",5200000,571927
2021,"toronto-blue-jays","Teoscar Hernandez",4325000,606192
2021,"toronto-blue-jays","Lourdes Gurriel Jr",3928571,0
2021,"toronto-blue-jays","Ross Stripling",3000000,548389
2021,"toronto-blue-jays","Rafael Dolis",1500000,503569
2021,"toronto-blue-jays","Vladimir Guerrero Jr",605400,0
2021,"toronto-blue-jays","Cavan Biggio",604000,624415
2021,"toronto-blue-jays","Danny Jansen",601800,643376
2021,"toronto-blue-jays","Tim Mayza",600000,641835
2021,"toronto-blue-jays","Bo Bichette",587800,666182
2021,"toronto-blue-jays","Jordan Romano",584000,605447
2021,"toronto-blue-jays","Jonathan Davis",542358,641505
2021,"toronto-blue-jays","Anthony Castro",521390,621593
2021,"toronto-blue-jays","Santiago Espinal",506055,669289
2021,"toronto-blue-jays","Adam Cimber",477408,643256
2021,"toronto-blue-jays","Reese McGuire",463117,624512
2021,"toronto-blue-jays","Anthony Kay",432447,641743
2021,"toronto-blue-jays","Jacob Barnes",427440,606930
2021,"toronto-blue-jays","Alek Manoah",395643,666201
2021,"toronto-blue-jays","Tayler Saucedo",346571,0
2021,"toronto-blue-jays","Trevor Richards",274824,670950
2019,"washington-nationals","Max Scherzer",37505562,453286
2019,"washington-nationals","Anthony Rendon",18800000,543685
2019,"washington-nationals","Ryan Zimmerman",18000000,475582
2019,"washington-nationals","Patrick Corbin",12916666,571578
2019,"washington-nationals","Brian Dozier",9000000,572821
2019,"washington-nationals","Adam Eaton",8400000,594809
2019,"washington-nationals","Yan Gomes",7083333,543228
2019,"washington-nationals","Anibal Sanchez",6000000,434671
2019,"washington-nationals","Sean Doolittle",6000000,448281
2019,"washington-nationals","Stephen Strasburg",5000000,544931
2019,"washington-nationals","Howie Kendrick",4000000,435062
2019,"washington-nationals","Kurt Suzuki",4000000,435559
2019,"washington-nationals","Trea Turner",3725000,607208
2019,"washington-nationals","Michael Taylor",3250000,0
2019,"washington-nationals","Matt Adams",3000000,571431
2019,"washington-nationals","Jeremy Hellickson",1900000,476451
2019,"washington-nationals","Joe Ross",704256,605452
2019,"washington-nationals","Juan Soto",578300,665742
2019,"washington-nationals","Wander Suero",562500,593833
2019,"washington-nationals","Victor Robles",557800,645302
2019,"washington-nationals","Javy Guerra",554829,457915
2019,"washington-nationals","Daniel Hudson",491965,543339
2019,"washington-nationals","Gerardo Parra",429696,467827
2019,"washington-nationals","Hunter Strickland",419355,519326
2019,"washington-nationals","Tanner Rainey",402840,663432
2019,"washington-nationals","Erick Fedde",355096,607200
2020,"washington-nationals","Max Scherzer",17801286,453286
2020,"washington-nationals","Patrick Corbin",7453703,571578
2020,"washington-nationals","Anibal Sanchez",3148149,434671
2020,"washington-nationals","Will Harris",2962963,501789
2020,"washington-nationals","Trea Turner",2759259,607208
2020,"washington-nationals","Kurt Suzuki",2222222,435559
2020,"washington-nationals","Daniel Hudson",2000000,543339
2020,"washington-nationals","Yan Gomes",1481481,543228
2020,"washington-nationals","Michael Taylor",1231481,0
2020,"washington-nationals","Eric Thames",1111111,519346
2020,"washington-nationals","Asdrubal Cabrera",1110926,452678
2020,"washington-nationals","Josh Harrison",348258,543281
2020,"washington-nationals","Juan Soto",233111,665742
2020,"washington-nationals","Victor Robles",219556,645302
2020,"washington-nationals","Wander Suero",215630,593833
2020,"washington-nationals","Austin Voth",210704,608723
2020,"washington-nationals","Erick Fedde",208704,607200
2020,"washington-nationals","Kyle Finnegan",208704,640448
2020,"washington-nationals","Ryne Harper",142650,607560
2020,"washington-nationals","Luis Garcia",140175,472610
2020,"washington-nationals","Brock Holt",93450,571788
2020,"washington-nationals","Kyle McGowin",80990,641851
2020,"washington-nationals","Andrew Stevenson",71645,664057
2020,"washington-nationals","Ben Braymer",65415,664069
2020,"washington-nationals","Yadiel Hernandez",49840,628450
2020,"washington-nationals","Jake Noll",43610,669738
2021,"washington-nationals","Max Scherzer",34503480,453286
2021,"washington-nationals","Patrick Corbin",24416666,571578
2021,"washington-nationals","Trea Turner",13000000,607208
2021,"washington-nationals","Brad Hand",10500000,543272
2021,"washington-nationals","Juan Soto",8500000,665742
2021,"washington-nationals","Josh Bell",6350000,605137
2021,"washington-nationals","Starlin Castro",6000000,516770
2021,"washington-nationals","Daniel Hudson",6000000,543339
2021,"washington-nationals","Jon Lester",2000000,452657
2021,"washington-nationals","Josh Harrison",1000000,543281
2021,"washington-nationals","Ryan Zimmerman",1000000,475582
2021,"washington-nationals","Victor Robles",614000,645302
2021,"washington-nationals","Wander Suero",600700,593833
2021,"washington-nationals","Austin Voth",587700,608723
2021,"washington-nationals","Kyle Finnegan",582400,640448
2021,"washington-nationals","Erick Fedde",575000,607200
2021,"washington-nationals","Gerardo Parra",564480,467827
2021,"washington-nationals","Samuel Clay",559471,0
2021,"washington-nationals","Paolo Espino",506055,502179
2021,"washington-nationals","Yadiel Hernandez",412452,628450
2021,"washington-nationals","Jefry Rodriguez",346571,622446
2021,"washington-nationals","Ryne Harper",340437,607560
2021,"washington-nationals","Tres Barrera",295008,668663
2021,"washington-nationals","Andres Machado",291365,600921
2021,"washington-nationals","Alcides Escobar",282164,444876
2021,"washington-nationals","Jakson Reetz",260695,0
